variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
phi4_w128,2,32,-201.2650795599818,38.13860240936279,68.8691837310791,37.16135976189747,,,500.0,0.0
phi4_w128,2,50,-207.8517297849059,38.28602596282959,69.36779182434083,37.8218756616354,,,500.0,0.0
phi4_w128,2,100,-223.9676197591424,38.230870208740235,70.08854637145996,37.859383758383984,,,500.0,0.0
phi4_w128,3,4,-121.26345012348145,13.345980641841889,21.901332402229308,16.387632515877485,,,500.0,0.0
phi4_w128,3,8,-137.54482010982932,16.54116311073303,39.06396739006043,19.42684341387823,,,500.0,0.0
phi4_w128,3,16,-159.395747025162,21.833374662399294,58.40166555404663,22.820231350550895,,,500.0,0.0
phi4_w128,3,32,-178.38086483031512,26.973205585479736,66.40985454559326,29.899088665340095,,,500.0,0.0
phi4_w128,3,50,-190.29832644551993,30.710393085479737,68.7756901550293,32.16243056232929,,,500.0,0.0
phi4_w128,3,100,-210.54640833377837,35.9947695350647,70.01089805603027,35.96782319690287,,,500.0,0.0
phi4_w128,4,4,-196.2707413318753,39.14408678054809,54.92810546875,33.56446064531803,,,500.0,0.0
phi4_w128,4,8,-197.40800259411336,38.77346950531006,62.75023578643799,35.82423608660698,,,500.0,0.0
phi4_w128,4,16,-199.37503267854453,38.345117797851564,66.55014785766602,36.848746772520244,,,500.0,0.0
phi4_w128,4,32,-207.28121189445258,38.22623733520508,68.81348899841309,37.530519438013435,,,500.0,0.0
phi4_w128,4,50,-216.1235554805398,38.248875770568844,69.37479202270508,38.18825981631875,,,500.0,0.0
phi4_w128,4,100,-240.82461131453513,38.243205833435056,70.08414459228516,38.02914042326212,,,500.0,0.0
phi4_w128,5,4,-181.4468192306906,37.59961431503296,53.409321060180666,33.05190938472748,,,500.0,0.0
phi4_w128,5,8,-190.5618827828765,37.74669406890869,62.31144905090332,33.91293933480978,,,500.0,0.0
phi4_w128,5,16,-194.3002631533146,38.157170753479,66.79129486083984,37.05702875897288,,,500.0,0.0
phi4_w128,5,32,-197.16232828348876,38.25232215881348,68.78017448425292,37.731564228525386,,,500.0,0.0
phi4_w128,5,50,-200.8221532922983,38.28413028717041,69.42290145874023,37.89783225455284,,,500.0,0.0
phi4_w128,5,100,-209.638774638474,38.19599376678467,69.99560722351075,38.1137805146575,,,500.0,0.0
phi4_w32,1,4,-197.58812880381942,39.60157220840454,56.12794807434082,33.48895613610745,,,500.0,0.0
phi4_w32,1,8,-194.34103174895048,38.575056648254396,63.27258033752442,35.028729314357044,,,500.0,0.0
phi4_w32,1,16,-197.1301641371846,38.408250160217285,66.8752127456665,36.08175996420905,,,500.0,0.0
phi4_w32,1,32,-202.35012937396766,38.319334487915036,68.62668785095215,37.244769865162674,,,500.0,0.0
phi4_w32,1,50,-208.3184776481986,38.278564262390134,69.28649124145508,37.610664374136924,,,500.0,0.0
phi4_w32,1,100,-225.1746339467168,38.269910163879395,70.10018463134766,37.8749204975605,,,500.0,0.0
phi4_w32,2,4,-196.88023777864873,40.07805456161499,56.94737934112549,33.34499453663826,,,500.0,0.0
phi4_w32,2,8,-195.62051662266254,38.97851858139038,63.28459518432617,36.236637166962026,,,500.0,0.0
phi4_w32,2,16,-198.92408275961876,38.47378112792969,66.59360717773437,37.07098970882595,,,500.0,0.0
phi4_w32,2,32,-205.88322880655528,38.37672035217285,68.66360633850098,37.76324059609324,,,500.0,0.0
phi4_w32,2,50,-213.43218945503236,38.344022827148436,69.44698524475098,37.82206786724329,,,500.0,0.0
phi4_w32,2,100,-235.69507878631353,38.33012943267822,70.02928649902344,38.08503415693641,,,500.0,0.0
phi4_w32,3,4,-53.91690584518015,7.627999992370605,11.893577013015747,10.663905311226845,,,500.0,0.0
phi4_w32,3,8,-59.14456709139049,7.036993379592896,12.546203908920289,11.449003455042838,,,500.0,0.0
phi4_w32,3,16,-65.11704844795167,6.75907594203949,12.821670360565186,11.593448852598668,,,500.0,0.0
phi4_w32,3,32,-75.5573134546727,6.645526118278504,12.945610055923462,10.230659486800432,,,500.0,0.0
phi4_w32,3,50,-84.3472165928781,6.612958416938782,12.987632246017457,11.417327541732789,,,500.0,0.0
phi4_w32,3,100,-107.98709640055895,6.5768521213531494,13.03119927406311,11.765762996864318,,,500.0,0.0
phi4_w32,4,4,-188.59672411456705,36.521977462768554,52.369402732849125,31.589688622541725,,,500.0,0.0
phi4_w32,4,8,-195.77098592847585,38.55742023468017,63.1721081161499,35.41298102200031,,,500.0,0.0
phi4_w32,4,16,-198.25072330713272,38.289709129333495,66.9454695892334,36.57584076225758,,,500.0,0.0
phi4_w32,4,32,-204.83272486954928,38.282599449157715,68.65114654541016,37.5499135494139,,,500.0,0.0
