config,variant,run,train_size,test_size,seed,episode,ep_reward,ep_length,converged,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,17,-465.5799419209361,1024,False,,,,33.63115692138672,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,18,-201.69501269608736,471,True,,,,3.2703311443328857,471.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,1,19,-487.859269708395,1024,False,,,,32.53557586669922,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,0,-455.63256116583943,1024,False,,,,36.83406448364258,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,1,-458.7194958329201,1024,False,,,,3.366210699081421,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,2,-509.5457800477743,1024,False,,,,12.389202117919922,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,3,-448.51048693805933,1024,False,,,,9.3613862991333,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,4,-305.3281743749976,760,True,,,,3.2315621376037598,760.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,5,-293.85317335277796,662,True,,,,3.037703514099121,662.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,6,-440.06433943659067,1024,False,,,,30.992773056030273,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,7,-446.7087666131556,1024,False,,,,9.324586868286133,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,8,-260.91937744244933,568,True,,,,3.6098954677581787,568.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,9,-487.5234009921551,1024,False,,,,25.376930236816406,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,10,-488.40241201967,1024,False,,,,18.4036922454834,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,11,-455.94559790194035,1024,False,,,,20.205366134643555,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,12,-469.3241279423237,1024,False,,,,24.94029998779297,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,13,-487.5857694223523,1024,False,,,,26.62820053100586,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,14,-486.1219508051872,1024,False,,,,25.007606506347656,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,15,-377.0907749943435,852,True,,,,3.5413436889648438,852.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,16,-375.5703125707805,826,True,,,,3.792139768600464,826.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,17,-216.10845451429486,492,True,,,,2.3755366802215576,492.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,18,-452.01762269437313,1024,False,,,,26.26706314086914,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,8,2,19,-456.3531505577266,1024,False,,,,11.603885650634766,
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,0,-71.83267537876964,225,True,,,,3.4051616191864014,225.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,1,-83.1764793843031,260,True,,,,2.644355058670044,260.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,2,-19.333610352128744,93,True,,,,2.5672876834869385,93.0
embedding_scaling_pursuit_evasion_50agents_ppo,embed_dim4,1,50,16,0,3,-30.58793741092086,128,True,,,,3.010356903076172,128.0
