figure,config,environment,size,variant,iteration,iqm,ci_low,ci_high,reps
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,603,0.6158695587080111,0.5904699373778787,0.6646909226998652,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,613,0.6649851507436676,0.6144033062035795,0.6954753329966713,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,623,0.6384861153558429,0.6024867858284773,0.6825796487165251,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,633,0.6228284516228788,0.5805698405595902,0.6663299849935344,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,643,0.6283955214085134,0.5783071133097876,0.6568518451937049,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,653,0.6202731544400427,0.5188628646918146,0.640154743991841,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,663,0.6195074784835112,0.5865013482435372,0.6681651720936941,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,673,0.6429547115048185,0.5778215590815594,0.6727682855723097,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,683,0.6184724461447147,0.5216543312936098,0.6694848921523896,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,693,0.653213492329571,0.6243754442226005,0.7642427796248681,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,703,0.605980388097254,0.5738573627033601,0.6429490813525799,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,713,0.6046367615459758,0.5315312640569737,0.6495110547216046,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,723,0.6478307698143785,0.6136777095066104,0.6678134917491357,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,733,0.6334310058311338,0.6161087473734457,0.6661156729392234,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,743,0.59138912469413,0.5666985684491187,0.6302784051786036,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,753,0.6528398358303407,0.6093263195158859,0.6795616148894785,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,763,0.6037010302439155,0.583374893770524,0.6462313239941301,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,773,0.6383348313090967,0.5651671422922896,0.6606595233396703,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,783,0.6251201586892591,0.5755086306721257,0.6583958680427954,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,793,0.6354636763986933,0.5621678178942208,0.6688394787224675,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,803,0.6215727915600938,0.562271969523655,0.6345603525003979,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,813,0.6387590478128264,0.6145961420112428,0.6646789075837691,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,823,0.6297739682859443,0.5495983359730081,0.6889797583021795,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,833,0.6205013055322973,0.5618821278834835,0.6447469683848083,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,843,0.6276988550322781,0.6001305238077476,0.6549472574960838,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,853,0.6430225208109014,0.5915628303581428,0.6685180898343489,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,863,0.6246704147040609,0.5950541434441412,0.643359340028342,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,873,0.6245301682304948,0.5728837175849061,0.7094441861633051,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,883,0.602897539462678,0.5574879982315893,0.6475302681723673,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,893,0.6363923421690431,0.6145224303257802,0.6925981395933173,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,903,0.6205034214796222,0.5710381784290054,0.6818995758219426,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,913,0.6553453401942574,0.5807594220155199,0.7174022640520562,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,923,0.603431253146978,0.5590520421495194,0.681961643610138,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,933,0.6461256008716536,0.5939388149259044,0.7801401022337835,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,943,0.6502342879920296,0.569609666505514,0.70569106481123,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,953,0.6219749576653855,0.5577898733832676,0.7093874886741679,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,963,0.658310481525163,0.554436542335979,0.7582808258099692,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,973,0.6160385622668577,0.5704442777985763,0.6835443845830849,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,983,0.6596259016324237,0.592071783746554,0.6853878201656217,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,993,0.6390782712577762,0.5645463654186467,0.7326758400366974,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_50agents,pursuit_evasion,50,phi_layers4_phi_hidden_width64,1000,0.6733058228105476,0.6252298167313223,0.8105752760433216,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,3,0.7544173888035063,0.7221056517285294,0.7858242987183095,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,13,0.694233939727206,0.5256282717690897,0.825020105428273,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,23,0.7838658963731033,0.4977259794468938,0.9303582432820221,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,33,0.8380603469615439,0.7985104349806912,0.9393982812065905,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,43,0.8293167028591076,0.7514666787976881,0.8898626801548714,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,53,0.7851340860313977,0.6133639902210848,0.9235316233094936,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,63,0.9402411461049572,0.4690845696760954,0.9660115714385192,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,73,0.954210852739447,0.8751021560312436,0.9748600718984721,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,83,0.9663941312526362,0.7905367142889324,0.9893614474720852,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,93,0.8391659754937314,0.7146332642233642,0.9785605721261055,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,103,0.9103166001729176,0.7690332798852593,0.9833219294776789,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,113,0.9775313108012297,0.8305279077223854,0.989998149422035,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,123,0.8927528437232045,0.6954042337621865,0.9960829793615499,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,133,0.9036161883742363,0.7256606288747912,0.9955647698459349,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,143,0.8437423561398821,0.758486352857484,0.9943690993403157,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,153,0.863220362369819,0.6081057812400753,0.9871968250259204,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,163,0.9411039639204528,0.7399971286443692,0.9927491970243438,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,173,0.9881731613346041,0.8675989261942044,0.9935045472791959,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,183,0.9554311485680174,0.8611776890847213,0.9830411981100501,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,193,0.9872623428067097,0.9630010635450607,0.9977892140706156,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,203,0.9867628563152211,0.698668834432465,0.9974826779454912,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,213,0.9390418660823382,0.4919837166450652,0.9820537869516753,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,223,0.9762798048604697,0.6338103950510524,0.9945844775793589,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,233,0.9280670277710149,0.7122636693830223,0.994678502416912,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,243,0.9716705331122824,0.771905142022239,0.9966727885790517,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,253,0.9664374233749736,0.6459857226808148,0.9973036287750804,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,263,0.9210243295872291,0.6075994750401358,0.9944244701327172,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,273,0.9930169423928398,0.8343889951795038,0.9964398482732699,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,283,0.8939943939881426,0.5094438121160668,0.9945588580248588,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,293,0.9225973655203014,0.7792743502629703,0.9971039075489877,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,303,0.9039208455631709,0.7150826821195909,0.9919617318657696,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,313,0.888051866083277,0.6805950156732546,0.9947353619587936,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,323,0.8724095491292764,0.6921495316151888,0.9851446238554843,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,333,0.8432581271502348,0.7039533870238728,0.9919134483596267,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,343,0.9778493168197939,0.8348099245749866,0.996420292176628,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,353,0.9831091969559598,0.8453662795453764,0.9947918956569652,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,363,0.8944706680120387,0.7336452872269473,0.9970895133659745,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,373,0.9657202710583027,0.8491893718816116,0.9956553041105756,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,383,0.9194319117057619,0.8244547940538651,0.9946586101779685,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,393,0.8875748416539343,0.7620711802565697,0.9950658539520597,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,403,0.954444740237267,0.8317217057400317,0.9950559578410618,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,413,0.962771483270591,0.8200172940834057,0.9930736280648146,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,423,0.9378688739092772,0.8124945425711413,0.9964838329062718,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,433,0.92535070126543,0.7438511635149864,0.9943661222124754,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,443,0.9548265232963887,0.7966021338893419,0.9949117651335403,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,453,0.9391453812107328,0.863388695902612,0.9836438430229234,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,463,0.9197129882756684,0.7567647520474704,0.9918954482780373,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,473,0.9584961606877459,0.8176680692995207,0.9889586578850222,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,483,0.9543423733553866,0.8378887349511476,0.9925185609123389,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,493,0.9311941036539794,0.7910161068375406,0.9958797746138327,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,503,0.8563318630417509,0.7767974155274021,0.995281809097763,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,513,0.9375299735339125,0.7577917757946807,0.9950066105182954,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,523,0.9167148208777153,0.7401200199687925,0.9918006601014915,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,533,0.9740637402096666,0.8165842982743491,0.9972368227426065,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,543,0.9798278020206582,0.8827101635482751,0.9997708366276532,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,553,0.8167257649169803,0.6844859725701217,0.987113918213279,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,563,0.8482710300009898,0.748373007276272,0.9857519286163933,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,573,0.8641230273825485,0.7527372050300144,0.9840290296272242,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,583,0.9113391730731836,0.7671231855401421,0.9859387688101192,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,593,0.9605638594749215,0.8355998023872743,0.9922943417503722,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,603,0.9078894248893189,0.7403565810179664,0.9882908458740421,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,613,0.9011356804914671,0.7424335168434234,0.9857522410997692,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,623,0.8314474312503574,0.6621021930767518,0.9752942322928576,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,633,0.7797294507547456,0.5808650184513978,0.9291073329895024,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,643,0.8807121210910175,0.7316255193815357,0.9821264831287809,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,653,0.795550268827108,0.6793119366645549,0.9598092507186265,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,663,0.847068839652202,0.7497855746456068,0.9802422477108212,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,673,0.8344585546469977,0.7166440123586,0.9946329371821312,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,683,0.9117133919563343,0.807634432957593,0.9800099218876399,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,693,0.8871802859296022,0.7265427672182554,0.99729157904081,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,703,0.822862319390977,0.7433264764639281,0.9808187543031833,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,713,0.8474561490651845,0.7640832344387135,0.989573229925583,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,723,0.8120610739451793,0.7376701265499727,0.9723520625096599,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,733,0.8417434586212252,0.7609787440154273,0.976284493665175,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,743,0.7748732007933463,0.726336133318052,0.9215579380015573,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,753,0.8368603543877585,0.753218990562955,0.9484496776420884,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,763,0.8029928568487197,0.7036299303600094,0.9539593333114734,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,773,0.8593155775268876,0.764414790434163,0.9878867968556934,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,783,0.8528399659719378,0.7337566767879667,0.9758696900989724,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,793,0.7842182202660778,0.7081311457650404,0.9272772744696209,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,803,0.857780133306825,0.7765541030559308,0.9872897539449356,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,813,0.8552527766693752,0.7607277834947745,0.9899117789427101,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,823,0.8815727025349888,0.7927339726918595,0.961126828337371,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,833,0.8801781886885808,0.7816298900315637,0.9774750522888341,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,843,0.8223764073703205,0.6835138865178071,0.9956805247106467,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,853,0.8872172589849069,0.7551941348915981,0.9760085326234854,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,863,0.8506388141449054,0.7624299613475892,0.9865404180672687,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,873,0.952630679975543,0.7746145387821747,0.9767920890677951,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,883,0.8774614441158665,0.7474834880903135,0.9744618337319816,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,893,0.8862517647731183,0.773478839106302,0.9904532870258501,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,903,0.9087892348728195,0.7624537486806798,0.9841625142123148,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,913,0.903004243123859,0.7535006382871553,0.9914131016110534,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,923,0.8883432998812769,0.7012205514129012,0.9866424223645195,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,933,0.8930376240746923,0.7013227134363214,0.9724758014730744,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,943,0.9037573751920865,0.7724749317065006,0.9857953767948584,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,953,0.9000192152436304,0.76597679759678,0.9908212759108639,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,963,0.8422489839838452,0.7566900351197926,0.9729225985170439,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,973,0.8690632938065823,0.6959496144866896,0.96093740802185,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,983,0.9595056560473939,0.8035299719796974,0.9866010086680812,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,993,0.8548987207574988,0.725317131709385,0.9678413241551921,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width128,1000,0.8920402380025413,0.7380753603359832,0.98269758212581,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,3,0.724185196678839,0.6900671127085096,0.7843227396462721,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,13,0.6813741191181206,0.5320927378362185,0.7374194569877126,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,23,0.7969228472312162,0.6976855910164766,0.9465038666697776,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,33,0.7776167721752185,0.6308359051345519,0.9521718831245942,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,43,0.8704540073801054,0.6302474210024344,0.9873191284956319,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,53,0.9416714571116858,0.8221631641869324,0.9952314835770087,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,63,0.7583312601582853,0.7060942707537193,0.9113260439468304,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,73,0.8941302492903418,0.6576860325292314,0.9819905268818331,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,83,0.9160362057032705,0.6918999160348616,0.9937976288474181,2000
fig_6_2_architecture,architecture_scalability_pursuit_evasion_100agents,pursuit_evasion,100,phi_layers1_phi_hidden_width32,93,0.8090677771313421,0.6657194412569925,0.989853799916145,2000
