variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged
embed_dim4,5,50,-6.873673292500898,,,,3.006041634082794,56.17,56.17,1.0
embed_dim4,5,100,-2.66562050544424,,,,2.903861062526703,27.39,27.39,1.0
embed_dim64,1,4,-90.94223896477371,,,,2.516210188865662,230.47,230.47,1.0
embed_dim64,1,8,-82.90264287669211,,,,2.33591534614563,317.2,317.2,1.0
embed_dim64,1,16,-106.33545233763755,,,,2.379806225299835,489.37113402061857,505.41,0.97
embed_dim64,1,32,-73.67453910574316,,,,2.4512479972839354,481.6326530612245,492.48,0.98
embed_dim64,1,50,-52.84658572373912,,,,3.1499478960037233,341.6170212765957,382.56,0.94
embed_dim64,1,100,-10.111934259030969,,,,3.242216560029492,53.95918367346939,73.36,0.98
embed_dim64,2,4,-86.24537588513456,,,,2.611062836647034,187.65,187.65,1.0
embed_dim64,2,8,-61.52849003836513,,,,2.4498368072509766,216.46,216.46,1.0
embed_dim64,2,16,-260.24880950272086,,,,14.541483194828034,,1024.0,0.0
embed_dim64,2,32,-217.86242344098164,,,,11.450737347602844,29.933333333333334,874.89,0.15
embed_dim64,2,50,-160.41646465752274,,,,9.446798648834228,38.51282051282051,639.66,0.39
embed_dim64,2,100,-27.865213151406497,,,,3.9058803741378014,18.522222222222222,119.07,0.9
embed_dim64,3,4,-83.135556206326,,,,2.6240919399261475,206.02,206.02,1.0
embed_dim64,3,8,-267.9054153709486,,,,10.2483744597435,447.72222222222223,712.81,0.54
embed_dim64,3,16,-224.71239172384142,,,,9.068685901165008,648.2830188679245,824.87,0.53
embed_dim64,3,32,-110.60964592855424,,,,6.056589438915252,326.7586206896552,619.6,0.58
embed_dim64,3,50,-53.96064299302176,,,,4.1529118752479555,190.08,398.56,0.75
embed_dim64,3,100,-7.243066979721188,,,,3.1311475652636904,50.16161616161616,59.9,0.99
embed_dim64,4,4,-103.67190849088831,,,,2.9107544469833373,237.45454545454547,245.32,0.99
embed_dim64,4,8,-454.5902579644322,,,,23.479203062057493,,1024.0,0.0
embed_dim64,4,16,-262.05007229778914,,,,14.173495881557464,475.0,1013.02,0.02
embed_dim64,4,32,-67.40894405739382,,,,3.873043627738953,306.3103448275862,399.61,0.87
embed_dim64,4,50,-14.117359966705553,,,,2.9414850878715515,104.66,104.66,1.0
embed_dim64,4,100,-3.0790550636057743,,,,2.908020327789615,28.88,28.88,1.0
embed_dim64,5,4,-179.42397743068636,,,,4.009615561962128,459.1666666666667,515.65,0.9
embed_dim64,5,8,-233.54316551113502,,,,7.207596926689148,801.9166666666666,997.35,0.12
embed_dim64,5,16,-124.61319205746055,,,,4.323974142074585,518.3026315789474,639.67,0.76
embed_dim64,5,32,-46.166596693415194,,,,3.2330219864845278,299.96938775510205,314.45,0.98
embed_dim64,5,50,-22.517201811112464,,,,3.1106809973716736,201.84,201.84,1.0
embed_dim64,5,100,-7.723403804069385,,,,2.972262592315674,90.02,90.02,1.0
embed_dim8,1,4,-153.88480829571373,,,,2.9082592272758485,348.0612244897959,361.58,0.98
embed_dim8,1,8,-377.5201288531721,,,,17.99371197938919,563.4166666666666,968.73,0.12
embed_dim8,1,16,-138.35855152411386,,,,5.351848723888398,442.6969696969697,640.34,0.66
embed_dim8,1,32,-25.754310328140853,,,,2.9585166549682618,157.1,157.1,1.0
embed_dim8,1,50,-12.550092737758533,,,,2.9969013714790345,91.27,91.27,1.0
embed_dim8,1,100,-2.7816329522896557,,,,3.0179203471752127,28.18,28.18,1.0
embed_dim8,2,4,-172.2478809403721,,,,3.6094585847854614,346.6875,373.78,0.96
embed_dim8,2,8,-87.56030031111091,,,,2.3148327684402465,432.05405405405406,585.96,0.74
embed_dim8,2,16,-84.92191280849278,,,,2.712302892208099,503.1111111111111,883.36,0.27
embed_dim8,2,32,-66.10748262375942,,,,3.244883606433868,67.4375,717.9,0.32
embed_dim8,2,50,-46.115296146180484,,,,3.3401093435287477,62.24074074074074,504.65,0.54
embed_dim8,2,100,-6.905350495669991,,,,3.0669738210812962,26.74736842105263,76.61,0.95
embed_dim8,3,4,-79.06718194893095,,,,2.583928918838501,162.56,162.56,1.0
embed_dim8,3,8,-177.86540375273674,,,,5.41985719203949,380.5243902439024,496.35,0.82
embed_dim8,3,16,-182.49157134057953,,,,6.991848871707917,452.32142857142856,703.86,0.56
embed_dim8,3,32,-18.51924418254406,,,,3.0446616530418398,112.85,112.85,1.0
embed_dim8,3,50,-5.66546595490654,,,,2.905185115337372,42.72,42.72,1.0
embed_dim8,3,100,-2.0595575198344886,,,,2.9239245867729187,19.48,19.48,1.0
embed_dim8,4,4,-97.18448624521494,,,,2.584965841770172,213.87,213.87,1.0
embed_dim8,4,8,-70.17753474408761,,,,2.403171594142914,242.55555555555554,250.37,0.99
embed_dim8,4,16,-55.363174009770155,,,,3.0025903463363646,271.7878787878788,279.31,0.99
embed_dim8,4,32,-22.77961586375255,,,,3.0096403837203978,159.1,159.1,1.0
embed_dim8,4,50,-7.609706334359944,,,,3.012613113480385,64.86,64.86,1.0
embed_dim8,4,100,-1.7784637259785085,,,,2.982425581325184,18.15,18.15,1.0
embed_dim8,5,4,-252.3085255227983,,,,6.636752338409424,401.2738095238095,500.91,0.84
embed_dim8,5,8,-111.73330770691857,,,,3.3833170628547666,313.5104166666667,341.93,0.96
embed_dim8,5,16,-56.05042935391888,,,,3.031238865852356,226.68686868686868,234.66,0.99
embed_dim8,5,32,-14.453292270274833,,,,2.996447172164917,80.64,80.64,1.0
embed_dim8,5,50,-5.587449788283557,,,,3.085130546092987,38.74,38.74,1.0
embed_dim8,5,100,-1.8220616330439225,,,,3.040017475887221,17.5,17.5,1.0
