variant,train_size,test_size,delta_iqm,ci_low,ci_high
embed_dim64,16,8,-0.005537281311306559,-0.017853002024698195,0.0016494842417570748
embed_dim64,16,16,0.0,0.0,0.0
embed_dim64,16,32,0.009524137207789071,0.00193827269231861,0.02363989745960963
embed_dim64,16,50,0.01582903041211377,0.0019161081368650468,0.057083252794060756
embed_dim64,16,100,0.025997684717869302,-0.001459966786557983,0.10085273520562861
embed_dim64,50,4,-0.06570744467539269,-0.1862861732338469,-0.005731261720602158
embed_dim64,50,8,-0.04562827599937865,-0.13920743911860553,-0.006739395118245173
embed_dim64,50,16,-0.030446898221972035,-0.09022620204029996,-0.0048904103221235245
embed_dim64,50,32,-0.006699034933231244,-0.021769589160459606,-0.0018001376804901437
embed_dim64,50,50,0.0,0.0,0.0
embed_dim64,50,100,0.01891225889388663,-0.000402929175835028,0.0896134847678574
embed_dim64,100,4,-0.012912404950229711,-0.14412967556589482,0.06083140476994523
embed_dim64,100,8,0.01754615255361694,-0.11946070136045302,0.09941871737707227
embed_dim64,100,16,0.028033124411731,-0.09252310624677189,0.08467290878767882
embed_dim64,100,32,0.025090506531404516,-0.07108537855197532,0.06709363295684835
embed_dim64,100,50,0.0184215829361426,-0.04513858000062051,0.043701106631388466
embed_dim64,100,100,0.0,0.0,0.0
embed_dim8,4,4,0.0,0.0,0.0
embed_dim8,4,8,0.01582646890194772,0.007499987933612544,0.04959347826270336
embed_dim8,4,16,0.027961964994588213,0.002138436152653448,0.056140956058286805
embed_dim8,4,32,0.05321790455360631,0.006755171358196921,0.11205679383003157
embed_dim8,4,50,0.06685832773076646,0.00909033323579822,0.15171458163114018
embed_dim8,4,100,0.1534925745580724,0.028410710784482134,0.24921742669911884
embed_dim8,16,4,0.00017166455146936746,-0.003496828706263592,0.0037378945174315614
embed_dim8,16,8,-0.0015589012453292028,-0.0034982353485681164,0.0008095923637944461
embed_dim8,16,16,0.0,0.0,0.0
embed_dim8,16,32,0.007196277342659818,0.0032454781828186174,0.010105452724206673
embed_dim8,16,50,0.008669253820207593,0.0023700146754895846,0.02706310997669729
embed_dim8,16,100,0.012547622848710693,0.0010957473472096302,0.11662716552075099
embed_dim8,50,4,-0.020842243893892942,-0.0755664589869377,0.020423579292887795
embed_dim8,50,8,-0.006737246172535312,-0.058232627473459475,0.05771306417024699
embed_dim8,50,16,-0.0009039581475090616,-0.04332266285222908,0.05118980225837368
embed_dim8,50,32,0.0037148473268155957,-0.016697695621520348,0.02934827210431802
embed_dim8,50,50,0.0,0.0,0.0
embed_dim8,50,100,-0.00843706496299823,-0.0629721488442708,0.04145517430374631
embed_dim8,100,4,-0.07678544872420497,-0.26329067669152745,0.03733520676999955
embed_dim8,100,8,-0.03906026842128768,-0.11390740032243722,0.08094394117985758
embed_dim8,100,16,-0.023044651130669582,-0.07319345136303095,0.07594025106176629
embed_dim8,100,32,-0.016752655436904212,-0.04797571943621911,0.06471256507619745
embed_dim8,100,50,-0.0033165301856202117,-0.03022260343482373,0.04406746085923541
embed_dim8,100,100,0.0,0.0,0.0
