variant,run,test_size,ep_reward,mean_pairwise_distance,max_pairwise_distance,distance_to_com,min_distance_to_evader,capture_time,ep_length,converged,train_size
embed_dim128,5,16,-10.249599740412087,0.8098036205768585,2.509434823989868,2.1604227911250202,,,51.95,1.0,16
embed_dim128,5,32,-12.527842186316848,0.6852963030338287,2.5211268210411073,1.3892404099693523,,,58.08,1.0,16
embed_dim128,5,50,-14.272867841720581,0.6390112727880478,2.5162115693092346,0.9740714688234031,,,61.95,1.0,16
embed_dim128,5,100,-18.84382992081344,0.5963445824384689,2.492788906097412,0.48316627498343584,,,68.52,1.0,16
embed_dim16,1,4,-6.084656000128016,1.6768091213703156,2.9094436073303225,2.072573726978153,,,30.33,1.0,16
embed_dim16,1,8,-8.07974217412062,1.3033409172296524,2.7879828000068665,1.768885755483061,,,41.94,1.0,16
embed_dim16,1,16,-9.69110902717337,1.1280922788381575,2.665085299015045,2.3121141523076223,,,50.2,1.0,16
embed_dim16,1,32,-11.814715258181096,1.0509881448745728,2.6834350395202637,1.2895207889043376,,,56.49,1.0,16
embed_dim16,1,50,-13.457799918353558,1.0295243817567825,2.7727853417396546,1.244910838891007,,,59.73,1.0,16
embed_dim16,1,100,-16.88422704510391,1.004213872551918,2.7633972430229186,3.7096247172161934,,,63.3,1.0,16
embed_dim16,2,4,-6.516531222183257,1.7531854629516601,3.0387912225723266,1.9187182933371514,,,30.84,1.0,16
embed_dim16,2,8,-8.785989997563883,1.2289340269565583,2.7643891525268556,0.8010901949298568,,,44.25,1.0,16
embed_dim16,2,16,-10.098359085377306,1.0485464996099472,2.534897027015686,0.8428152646636591,,,52.7,1.0,16
embed_dim16,2,32,-12.394332631975413,0.987993854880333,2.3827074694633485,1.7036925033476291,,,63.84,1.0,16
embed_dim16,2,50,-14.515372982248664,0.9573207700252533,2.3756093430519103,2.5668395194830373,,,73.75,1.0,16
embed_dim16,2,100,-20.56068123601377,0.9412642532587051,2.347271831035614,2.3358099433410446,,,95.09,1.0,16
embed_dim16,3,4,-6.275923388358206,1.6562683701515197,2.7015484595298767,3.0523652133531867,,,31.98,1.0,16
embed_dim16,3,8,-8.290402030628174,1.3161824464797973,2.6117244815826415,2.2106190272374078,,,43.95,1.0,16
embed_dim16,3,16,-9.722854604031891,1.172365791797638,2.3778204894065857,1.999945966117084,,,51.02,1.0,16
embed_dim16,3,32,-11.378686171993614,1.1116916286945342,2.327218222618103,2.70120401032269,,,56.73,1.0,16
embed_dim16,3,50,-13.177196825519204,1.0947309088706971,2.3778576397895814,1.2935810743883251,,,60.63,1.0,16
